   0.00000000e+00   0.00000000e+00   1.74188644e-04   7.42255913e-04
   2.51129614e-04   4.71944669e-04   1.06283264e-03   8.16903170e-04
   4.24866700e-03   1.42412308e-03   2.61848351e-04   4.56990185e-04
   4.68769074e-04   2.47178034e-04   1.26800054e-03   1.64079232e-03
   1.41695112e-03   1.18966804e-03   9.23692823e-05   2.91592523e-04
   3.31503452e-03   1.07142078e-03   2.57185424e-05   0.00000000e+00
   1.64375456e-04   9.54985079e-05   2.02601861e-03   2.60633866e-03
   1.49092597e-03   1.08192683e-03   2.68624972e-03   1.68386302e-03
   4.27896983e-03   3.63573870e-03   1.45452535e-04   0.00000000e+00
   2.22535572e-03   1.98911485e-03   1.61328234e-03   1.10316310e-03
   8.77516137e-04   2.94215534e-03   1.29636900e-04   5.39496228e-05
   7.97746670e-04   5.55194832e-04   2.87666915e-03   3.42949006e-03
   3.22370229e-04   7.14634841e-05   1.95831970e-04   2.78996151e-04
   1.07102050e-03   7.69989824e-04   2.88922479e-04   3.20114910e-04
   9.68431383e-04   7.37116432e-04   1.59909325e-03   9.86121901e-04
   8.85197142e-05   1.83821589e-04   1.23634286e-03   5.97041816e-04
   2.87849108e-04   2.98726134e-04   3.43393165e-07   0.00000000e+00
   5.62117154e-04   4.65741146e-04   5.40509797e-04   9.91050745e-04
   7.21587614e-04   5.42300264e-04   1.26544747e-03   1.30385801e-03
   7.02409476e-04   5.15648157e-04   2.42548440e-04   5.30879084e-04
   1.11874918e-03   1.84082795e-04   9.41692542e-04   1.66788034e-03
   5.83144853e-04   3.92198781e-04   1.92174198e-05   9.43928881e-05
   1.49527963e-04   1.51365426e-04   9.40401569e-06   8.38223486e-05
   2.02028116e-03   1.76398033e-03   7.87195807e-03   8.78744443e-03
   2.26551937e-03   2.11633920e-03   2.08428055e-03   5.73683708e-04
   3.47729679e-03   2.50887310e-03   5.05591447e-04   2.01978213e-03
   6.59161443e-04   5.30855346e-04   3.50508395e-04   2.52496180e-04
   2.92864975e-04   4.91169904e-04   6.24608734e-05   2.21293901e-04
   3.38149485e-04   2.32356425e-04   1.53929167e-03   1.44095533e-03
   1.31283374e-03   1.37238698e-03   2.13057296e-03   1.07777425e-03
   7.70125295e-04   7.04316961e-05   7.96814157e-04   1.40581533e-03
   6.75571062e-04   8.60639044e-04   3.47875099e-05   8.52718677e-05
   4.92516599e-03   2.60866410e-03   8.59563400e-05   3.38408917e-04
   1.95902103e-03   3.30390280e-03   1.87798725e-04   1.01071088e-04
   3.16916085e-03   5.09462682e-03   5.12529398e-04   1.34924788e-03
   2.89769163e-04   2.51734548e-04   7.63461360e-04   1.16712457e-03
   5.06928123e-04   8.68795413e-04   5.12062894e-04   2.41441853e-04
   3.94980199e-03   2.43446152e-03   8.86796173e-05   1.51859230e-06
   3.47085715e-03   3.35323038e-03   3.07913024e-04   5.07348209e-04
   0.00000000e+00   0.00000000e+00   6.10769528e-04   7.83522271e-04
   2.77496045e-04   2.56283435e-04   8.82160955e-04   1.31734926e-03
   5.37921343e-04   2.11946080e-04   3.90887646e-04   4.47545018e-04
   5.32297501e-04   3.59691766e-04   2.55977192e-05   3.00032753e-04
   1.00331671e-03   4.96751316e-04   1.38511612e-03   1.81401107e-03
   1.13460526e-03   5.93370305e-04   6.61483277e-05   0.00000000e+00
   1.40957770e-03   2.02725125e-03   1.06713207e-03   9.15892463e-04
   3.30544559e-04   4.13411659e-04   9.06146920e-04   5.82804749e-04
   2.34988274e-03   3.56204795e-03   7.36339907e-04   5.60484320e-04
   6.46017346e-04   3.54928648e-03   9.98379638e-04   7.58569354e-04
   5.21432919e-04   5.77885931e-04   6.06498217e-04   1.27059959e-03
   1.64360016e-04   1.89035944e-04   7.06968423e-04   2.79007637e-04
   1.97021847e-04   1.27364606e-04   1.02211604e-03   9.96495695e-04
   3.75817348e-04   1.17570480e-03   8.82378400e-04   1.00279554e-03
   1.68750950e-04   3.65968333e-04   8.45561559e-04   5.08779944e-04
   1.42800693e-03   1.48015802e-03   1.54805171e-03   1.22827896e-03
   1.27306700e-03   1.36957738e-03   2.21919134e-03   1.53310486e-03
   3.30762127e-03   1.71774210e-03   3.10502096e-04   3.94903464e-04
   7.26742365e-04   9.05655914e-04   5.14886003e-05   1.57828458e-05
   4.26591111e-04   8.97787009e-04   2.66806706e-04   3.32365283e-04
   2.55354639e-03   2.28872996e-03   1.06136922e-03   8.63803003e-04
   1.50385447e-03   7.55693536e-04   1.64173471e-03   1.56323422e-03
   6.20272921e-04   7.90871514e-04   4.15550419e-03   2.04006245e-03
   1.15505164e-03   2.69537688e-03   9.62449738e-04   6.52717036e-04
   1.27471726e-04   2.24703811e-04   6.42202289e-04   3.26213899e-04
   1.34392035e-03   6.53731296e-04   3.32274595e-05   2.88323656e-04
   5.16735787e-05   2.67732961e-04   1.07176417e-04   1.12473959e-05
   7.83320891e-04   1.05650117e-03   1.07533942e-03   3.22672863e-03
   4.28539079e-04   4.79617803e-04   2.22426232e-03   7.05389573e-04
